input_id,topology_id,distribution,parameter_set,space_m,node_count,seed,transmission_range_m,packet_size_bits,initial_energy_j,max_rounds,min_alive_ratio,alpha_weight,beta_weight,gamma_weight,cluster_head_ratio,eulc_candidate_ratio,pso_particles,pso_iterations,pso_inertia,pso_c1,pso_c2,pso_omega,contention_penalty_factor,contention_reference_degree,contention_max_multiplier
exponential_s500_n100_seed4009_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n100_seed4009,exponential,baseline,500,100,4009,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n100_seed4010_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n100_seed4010,exponential,baseline,500,100,4010,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n100_seed4011_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n100_seed4011,exponential,baseline,500,100,4011,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n100_seed4012_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n100_seed4012,exponential,baseline,500,100,4012,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n100_seed4013_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n100_seed4013,exponential,baseline,500,100,4013,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n100_seed4014_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n100_seed4014,exponential,baseline,500,100,4014,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4000,exponential,baseline,500,200,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4001,exponential,baseline,500,200,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4002,exponential,baseline,500,200,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4003_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4003,exponential,baseline,500,200,4003,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4004_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4004,exponential,baseline,500,200,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4005_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4005,exponential,baseline,500,200,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4006_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4006,exponential,baseline,500,200,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4007_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4007,exponential,baseline,500,200,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4008_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4008,exponential,baseline,500,200,4008,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4009_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4009,exponential,baseline,500,200,4009,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4010_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4010,exponential,baseline,500,200,4010,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4011_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4011,exponential,baseline,500,200,4011,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4012_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4012,exponential,baseline,500,200,4012,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4013_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4013,exponential,baseline,500,200,4013,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n200_seed4014_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n200_seed4014,exponential,baseline,500,200,4014,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4000,exponential,baseline,500,300,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4001,exponential,baseline,500,300,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4002,exponential,baseline,500,300,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4003_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4003,exponential,baseline,500,300,4003,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4004_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4004,exponential,baseline,500,300,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4005_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4005,exponential,baseline,500,300,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4006_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4006,exponential,baseline,500,300,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4007_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4007,exponential,baseline,500,300,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4008_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4008,exponential,baseline,500,300,4008,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4009_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4009,exponential,baseline,500,300,4009,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4010_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4010,exponential,baseline,500,300,4010,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4011_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4011,exponential,baseline,500,300,4011,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4012_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4012,exponential,baseline,500,300,4012,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4013_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4013,exponential,baseline,500,300,4013,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s500_n300_seed4014_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,exponential_s500_n300_seed4014,exponential,baseline,500,300,4014,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n500_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n500_seed4000,exponential,baseline,1000,500,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n500_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n500_seed4001,exponential,baseline,1000,500,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n500_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n500_seed4002,exponential,baseline,1000,500,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n1000_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n1000_seed4000,exponential,baseline,1000,1000,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n1000_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n1000_seed4001,exponential,baseline,1000,1000,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n1000_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n1000_seed4002,exponential,baseline,1000,1000,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n1500_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n1500_seed4000,exponential,baseline,1000,1500,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n1500_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n1500_seed4001,exponential,baseline,1000,1500,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n1500_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n1500_seed4002,exponential,baseline,1000,1500,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n2000_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n2000_seed4000,exponential,baseline,1000,2000,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n2000_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n2000_seed4001,exponential,baseline,1000,2000,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
exponential_s1000_n2000_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_it20,exponential_s1000_n2000_seed4002,exponential,baseline,1000,2000,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,20,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4000,uniform,baseline,100,20,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4000,uniform,baseline,100,20,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4000_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4000,uniform,baseline,100,20,4000,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4001,uniform,baseline,100,20,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4001,uniform,baseline,100,20,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4001_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4001,uniform,baseline,100,20,4001,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4002,uniform,baseline,100,20,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4002,uniform,baseline,100,20,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4002_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4002,uniform,baseline,100,20,4002,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4003_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4003,uniform,baseline,100,20,4003,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4003_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4003,uniform,baseline,100,20,4003,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4003_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4003,uniform,baseline,100,20,4003,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4004_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4004,uniform,baseline,100,20,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4004_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4004,uniform,baseline,100,20,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4004_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4004,uniform,baseline,100,20,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4005_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4005,uniform,baseline,100,20,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4005_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4005,uniform,baseline,100,20,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4005_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4005,uniform,baseline,100,20,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4006_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4006,uniform,baseline,100,20,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4006_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4006,uniform,baseline,100,20,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4006_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4006,uniform,baseline,100,20,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4007_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4007,uniform,baseline,100,20,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4007_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4007,uniform,baseline,100,20,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4007_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4007,uniform,baseline,100,20,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4008_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4008,uniform,baseline,100,20,4008,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4008_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4008,uniform,baseline,100,20,4008,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4008_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4008,uniform,baseline,100,20,4008,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4009_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4009,uniform,baseline,100,20,4009,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4009_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4009,uniform,baseline,100,20,4009,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4009_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4009,uniform,baseline,100,20,4009,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4010_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4010,uniform,baseline,100,20,4010,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4010_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4010,uniform,baseline,100,20,4010,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4010_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4010,uniform,baseline,100,20,4010,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4011_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4011,uniform,baseline,100,20,4011,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4011_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4011,uniform,baseline,100,20,4011,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4011_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4011,uniform,baseline,100,20,4011,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4012_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4012,uniform,baseline,100,20,4012,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4012_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4012,uniform,baseline,100,20,4012,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4012_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p25,uniform_s100_n20_seed4012,uniform,baseline,100,20,4012,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.25,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4013_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p10,uniform_s100_n20_seed4013,uniform,baseline,100,20,4013,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.1,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
uniform_s100_n20_seed4013_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5_kch0p15,uniform_s100_n20_seed4013,uniform,baseline,100,20,4013,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.15,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
